Feature
139,ENSG00000229851
140,ENSG00000281731
141,ENSG00000142224
142,ENSG00000120341
143,ENSG00000149089
144,ENSG00000267783
145,ENSG00000070614
146,ENSG00000167600
147,ENSG00000073060
148,ENSG00000115325
149,ENSG00000236849
150,ENSG00000136868
151,ENSG00000112977
152,ENSG00000238221
153,ENSG00000141371
154,ENSG00000136783
155,ENSG00000078237
156,ENSG00000103876
157,ENSG00000233895
158,ENSG00000203392
159,ENSG00000016391
160,ENSG00000119457
161,ENSG00000171659
162,ENSG00000214194
163,ENSG00000144837
164,ENSG00000216588
165,ENSG00000149573
166,ENSG00000028116
167,ENSG00000136247
168,ENSG00000198502
169,ENSG00000267855
170,ENSG00000152213
171,ENSG00000163803
172,ENSG00000006757
173,ENSG00000257038
174,ENSG00000159723
175,ENSG00000165283
176,ENSG00000105677
177,ENSG00000215458
178,ENSG00000135378
179,ENSG00000112759
180,ENSG00000002330
181,ENSG00000136193
182,ENSG00000180992
183,ENSG00000166228
184,ENSG00000157326
185,ENSG00000031081
186,ENSG00000122140
187,ENSG00000268931
188,ENSG00000171202
189,ENSG00000116990
190,ENSG00000168894
191,ENSG00000205269
192,ENSG00000224195
193,ENSG00000110200
194,ENSG00000185339
195,ENSG00000203797
196,ENSG00000161544
197,ENSG00000226822
198,ENSG00000234203
199,ENSG00000014914
200,ENSG00000006756
201,ENSG00000117362
202,ENSG00000119421
203,ENSG00000137404
204,ENSG00000243710
205,ENSG00000148803
206,ENSG00000121797
207,ENSG00000139637
208,ENSG00000176871
209,ENSG00000181610
210,ENSG00000150433
211,ENSG00000235098
212,ENSG00000018625
213,ENSG00000261002
214,ENSG00000205593
215,ENSG00000142871
216,ENSG00000124299
217,ENSG00000164898
218,ENSG00000250510
219,ENSG00000133027
220,ENSG00000168528
221,ENSG00000112414
222,ENSG00000139291
223,ENSG00000204370
224,ENSG00000116663
225,ENSG00000126003
226,ENSG00000267348
227,ENSG00000004799
228,ENSG00000120656
229,ENSG00000255438
230,ENSG00000169313
231,ENSG00000160293
232,ENSG00000158186
233,ENSG00000188677
234,ENSG00000145912
235,ENSG00000010219
236,ENSG00000128626
237,ENSG00000179958
238,ENSG00000114686
239,ENSG00000213648
240,ENSG00000100216
241,ENSG00000127884
242,ENSG00000166068
243,ENSG00000111843
244,ENSG00000214274
245,ENSG00000205022
246,ENSG00000205133
247,ENSG00000147383
248,ENSG00000105258
249,ENSG00000179542
250,ENSG00000111052
251,ENSG00000178966
252,ENSG00000149925
253,ENSG00000137133
254,ENSG00000144034
255,ENSG00000057704
256,ENSG00000153879
257,ENSG00000110079
258,ENSG00000164850
259,ENSG00000101132
260,ENSG00000085871
261,ENSG00000014257
262,ENSG00000187855
263,ENSG00000157045
264,ENSG00000141401
265,ENSG00000130751
266,ENSG00000177602
267,ENSG00000232119
268,ENSG00000164967
269,ENSG00000243926
270,ENSG00000175193
271,ENSG00000186818
272,ENSG00000151552
273,ENSG00000213281
274,ENSG00000256713
275,ENSG00000204634
276,ENSG00000149798
277,ENSG00000273812
278,ENSG00000169193
279,ENSG00000068489
280,ENSG00000259330
281,ENSG00000123131
282,ENSG00000169019
283,ENSG00000170855
284,ENSG00000066557
285,ENSG00000233922
286,ENSG00000155761
287,ENSG00000145979
288,ENSG00000091483
289,ENSG00000162512
290,ENSG00000060762
291,ENSG00000175110
292,ENSG00000163528
293,ENSG00000147586
294,ENSG00000159556
295,ENSG00000153574
296,ENSG00000254415
297,ENSG00000136305
298,ENSG00000283839
299,ENSG00000256948
300,ENSG00000101843
301,ENSG00000137944
302,ENSG00000178718
303,ENSG00000151948
304,ENSG00000134769
305,ENSG00000146070
306,ENSG00000106305
307,ENSG00000174547
308,ENSG00000138663
309,ENSG00000105609
310,ENSG00000176014
311,ENSG00000101425
312,ENSG00000104312
313,ENSG00000124104
314,ENSG00000178537
315,ENSG00000257718
316,ENSG00000105755
317,ENSG00000124767
318,ENSG00000005194
319,ENSG00000006451
320,ENSG00000161980
321,ENSG00000155962
322,ENSG00000285486
323,ENSG00000130311
324,ENSG00000162734
325,ENSG00000103313
326,ENSG00000197872
327,ENSG00000139410
328,ENSG00000171492
329,ENSG00000151967
330,ENSG00000253958
331,ENSG00000111424
332,ENSG00000226328
333,ENSG00000110442
334,ENSG00000134809
335,ENSG00000265666
336,ENSG00000174791
337,ENSG00000255197
338,ENSG00000116711
339,ENSG00000122025
340,ENSG00000185909
341,ENSG00000141030
342,ENSG00000188010
343,ENSG00000176209
344,ENSG00000273249
345,ENSG00000165118
346,ENSG00000169026
347,ENSG00000175348
348,ENSG00000149571
349,ENSG00000164258
350,ENSG00000168702
351,ENSG00000170473
352,ENSG00000099800
353,ENSG00000164758
354,ENSG00000132964
355,ENSG00000163634
356,ENSG00000237476
357,ENSG00000117118
358,ENSG00000163624
359,ENSG00000139921
360,ENSG00000099203
361,ENSG00000162073
362,ENSG00000100209
363,ENSG00000125900
364,ENSG00000162174
365,ENSG00000124098
366,ENSG00000128203
367,ENSG00000143819
368,ENSG00000258526
369,ENSG00000177699
370,ENSG00000102595
371,ENSG00000179604
372,ENSG00000160401
373,ENSG00000157782
374,ENSG00000077348
375,ENSG00000164105
376,ENSG00000125457
377,ENSG00000116954
378,ENSG00000187474
379,ENSG00000155115
380,ENSG00000174776
381,ENSG00000115107
382,ENSG00000171631
383,ENSG00000137364
384,ENSG00000175591
385,ENSG00000137185
386,ENSG00000149196
387,ENSG00000175294
388,ENSG00000151353
389,ENSG00000118292
390,ENSG00000121022
391,ENSG00000166896
392,ENSG00000133641
393,ENSG00000159346
394,ENSG00000163344
395,ENSG00000101367
396,ENSG00000005381
397,ENSG00000154582
398,ENSG00000142686
399,ENSG00000158716
400,ENSG00000017427
401,ENSG00000175854
402,ENSG00000164023
403,ENSG00000138029
404,ENSG00000271855
405,ENSG00000156697
406,ENSG00000242498
407,ENSG00000167107
408,ENSG00000173391
409,ENSG00000221821
410,ENSG00000130147
411,ENSG00000284930
412,ENSG00000116096
413,ENSG00000167711
414,ENSG00000171067
415,ENSG00000136986
416,ENSG00000102309
417,ENSG00000100528
418,ENSG00000163812
419,ENSG00000170632
420,ENSG00000181625
421,ENSG00000178307
422,ENSG00000106367
423,ENSG00000214026
424,ENSG00000106266
425,ENSG00000187630
426,ENSG00000149451
427,ENSG00000198561
428,ENSG00000135094
429,ENSG00000178726
430,ENSG00000198876
431,ENSG00000136630
432,ENSG00000145685
433,ENSG00000125818
434,ENSG00000113407
435,ENSG00000140254
436,ENSG00000274833
437,ENSG00000095970
438,ENSG00000162390
439,ENSG00000158122
440,ENSG00000233038
441,ENSG00000146476
442,ENSG00000013275
443,ENSG00000197614
444,ENSG00000151116
445,ENSG00000279467
446,ENSG00000090432
447,ENSG00000168060
448,ENSG00000179041
449,ENSG00000167182
450,ENSG00000132541
451,ENSG00000106268
452,ENSG00000258476
453,ENSG00000106683
454,ENSG00000284753
455,ENSG00000166452
456,ENSG00000116898
457,ENSG00000162961
458,ENSG00000205220
459,ENSG00000134717
460,ENSG00000196189
461,ENSG00000074964
462,ENSG00000133393
463,ENSG00000171497
464,ENSG00000140939
465,ENSG00000100764
466,ENSG00000250116
467,ENSG00000132906
468,ENSG00000165264
469,ENSG00000261816
470,ENSG00000108829
471,ENSG00000139946
472,ENSG00000169957
473,ENSG00000144959
474,ENSG00000173905
475,ENSG00000011638
476,ENSG00000152684
477,ENSG00000167945
478,ENSG00000145545
479,ENSG00000137168
480,ENSG00000149418
481,ENSG00000101986
482,ENSG00000183978
483,ENSG00000141447
484,ENSG00000144048
485,ENSG00000175416
486,ENSG00000138382
487,ENSG00000113272
488,ENSG00000126458
489,ENSG00000136897
490,ENSG00000176771
491,ENSG00000128944
492,ENSG00000166788
493,ENSG00000254827
494,ENSG00000131941
495,ENSG00000126768
496,ENSG00000139832
497,ENSG00000162078
498,ENSG00000140044
499,ENSG00000198010
500,ENSG00000117650
501,ENSG00000172336
502,ENSG00000142507
503,ENSG00000007255
504,ENSG00000171105
505,ENSG00000128185
506,ENSG00000129173
507,ENSG00000086475
508,ENSG00000153823
509,ENSG00000187098
510,ENSG00000132846
511,ENSG00000188056
512,ENSG00000168118
513,ENSG00000113552
514,ENSG00000255833
515,ENSG00000198003
516,ENSG00000148200
517,ENSG00000163541
518,ENSG00000168306
519,ENSG00000160404
520,ENSG00000172594
521,ENSG00000112667
522,ENSG00000109083
523,ENSG00000175938
524,ENSG00000150457
525,ENSG00000186765
526,ENSG00000100142
527,ENSG00000134049
528,ENSG00000228106
529,ENSG00000196550
530,ENSG00000248508
531,ENSG00000106665
532,ENSG00000111481
533,ENSG00000174600
534,ENSG00000167850
535,ENSG00000169299
536,ENSG00000283597
537,ENSG00000186132
538,ENSG00000184232
539,ENSG00000114450
540,ENSG00000136710
541,ENSG00000238057
542,ENSG00000203724
543,ENSG00000104695
544,ENSG00000143256
545,ENSG00000081721
546,ENSG00000234076
547,ENSG00000205765
548,ENSG00000131043
549,ENSG00000135838
550,ENSG00000246877
551,ENSG00000125995
552,ENSG00000237190
553,ENSG00000215256
554,ENSG00000118257
555,ENSG00000160999
556,ENSG00000069509
557,ENSG00000101916
558,ENSG00000130347
559,ENSG00000145246
560,ENSG00000173950
561,ENSG00000198680
562,ENSG00000131475
563,ENSG00000154945
564,ENSG00000102898
565,ENSG00000100417
566,ENSG00000079459
567,ENSG00000137714
568,ENSG00000186638
569,ENSG00000198522
570,ENSG00000135077
571,ENSG00000170893
572,ENSG00000149547
573,ENSG00000172500
574,ENSG00000180509
575,ENSG00000105750
576,ENSG00000085231
577,ENSG00000198185
578,ENSG00000144843
579,ENSG00000170634
580,ENSG00000205544
581,ENSG00000151458
582,ENSG00000183723
583,ENSG00000100448
584,ENSG00000132313
585,ENSG00000117266
586,ENSG00000105352
587,ENSG00000159176
588,ENSG00000127554
589,ENSG00000188282
590,ENSG00000153130
591,ENSG00000143382
592,ENSG00000214870
593,ENSG00000167977
594,ENSG00000106554
595,ENSG00000198356
596,ENSG00000166816
597,ENSG00000111231
598,ENSG00000102882
599,ENSG00000109854
600,ENSG00000162076
601,ENSG00000139970
602,ENSG00000137509
603,ENSG00000159714
604,ENSG00000170270
605,ENSG00000100246
606,ENSG00000104043
607,ENSG00000162723
608,ENSG00000243678
609,ENSG00000255062
610,ENSG00000070214
611,ENSG00000173207
612,ENSG00000134986
613,ENSG00000086065
614,ENSG00000196372
615,ENSG00000105854
616,ENSG00000108861
617,ENSG00000143797
618,ENSG00000055950
619,ENSG00000197122
620,ENSG00000146109
621,ENSG00000228594
622,ENSG00000215784
623,ENSG00000038002
624,ENSG00000102897
625,ENSG00000146094
626,ENSG00000073737
627,ENSG00000238058
628,ENSG00000196449
629,ENSG00000213619
630,ENSG00000133687
631,ENSG00000172409
632,ENSG00000156970
633,ENSG00000100412
634,ENSG00000257390
635,ENSG00000188158
636,ENSG00000115919
637,ENSG00000101052
638,ENSG00000232629
639,ENSG00000198715
640,ENSG00000277203
641,ENSG00000023734
642,ENSG00000185608
643,ENSG00000150782
644,ENSG00000116774
645,ENSG00000077713
646,ENSG00000273611
647,ENSG00000134830
648,ENSG00000272686
649,ENSG00000181634
650,ENSG00000154447
651,ENSG00000033011
652,ENSG00000128654
653,ENSG00000186047
654,ENSG00000197345
655,ENSG00000261236
656,ENSG00000167705
657,ENSG00000183765
658,ENSG00000134590
659,ENSG00000123545
660,ENSG00000092208
661,ENSG00000091436
662,ENSG00000151117
663,ENSG00000142867
664,ENSG00000186318
665,ENSG00000128311
666,ENSG00000177535
667,ENSG00000196976
668,ENSG00000270170
669,ENSG00000165140
670,ENSG00000133612
671,ENSG00000178789
672,ENSG00000196664
673,ENSG00000204308
674,ENSG00000257949
675,ENSG00000182566
676,ENSG00000178623
677,ENSG00000175324
678,ENSG00000101194
679,ENSG00000240497
680,ENSG00000178033
681,ENSG00000166148
682,ENSG00000236968
683,ENSG00000092758
684,ENSG00000267296
685,ENSG00000198298
686,ENSG00000272703
687,ENSG00000168701
688,ENSG00000205730
689,ENSG00000087253
690,ENSG00000165389
691,ENSG00000064989
692,ENSG00000225177
693,ENSG00000151500
694,ENSG00000165655
695,ENSG00000102030
696,ENSG00000244038
697,ENSG00000183520
698,ENSG00000111666
699,ENSG00000254685
700,ENSG00000146373
701,ENSG00000166797
702,ENSG00000136048
703,ENSG00000126947
704,ENSG00000147224
705,ENSG00000102103
706,ENSG00000256660
707,ENSG00000177138
708,ENSG00000168275
709,ENSG00000238142
710,ENSG00000113583
711,ENSG00000140876
712,ENSG00000117153
713,ENSG00000182628
714,ENSG00000179869
715,ENSG00000088727
716,ENSG00000129450
717,ENSG00000244045
718,ENSG00000164741
719,ENSG00000111961
720,ENSG00000124802
721,ENSG00000100368
722,ENSG00000272825
723,ENSG00000110536
724,ENSG00000204220
725,ENSG00000131779
726,ENSG00000136240
727,ENSG00000078114
728,ENSG00000166352
729,ENSG00000179115
730,ENSG00000117862
731,ENSG00000168874
732,ENSG00000165916
733,ENSG00000171812
734,ENSG00000277763
735,ENSG00000063241
736,ENSG00000169857
737,ENSG00000166211
738,ENSG00000122691
739,ENSG00000169131
740,ENSG00000103152
741,ENSG00000103145
742,ENSG00000171421
743,ENSG00000144867
744,ENSG00000140961
745,ENSG00000175581
746,ENSG00000138678
747,ENSG00000171208
748,ENSG00000100319
749,ENSG00000283809
750,ENSG00000138587
751,ENSG00000237976
752,ENSG00000164414
753,ENSG00000004779
754,ENSG00000168246
755,ENSG00000104081
756,ENSG00000117748
757,ENSG00000139433
758,ENSG00000143155
759,ENSG00000245281
760,ENSG00000155542
761,ENSG00000169972
762,ENSG00000109534
763,ENSG00000243660
764,ENSG00000267231
765,ENSG00000135678
766,ENSG00000126249
767,ENSG00000105248
768,ENSG00000172936
769,ENSG00000072952
770,ENSG00000158497
771,ENSG00000196209
772,ENSG00000139180
773,ENSG00000268895
774,ENSG00000184831
775,ENSG00000116030
776,ENSG00000145337
777,ENSG00000131828
778,ENSG00000115318
779,ENSG00000155254
780,ENSG00000214063
781,ENSG00000187049
782,ENSG00000171729
783,ENSG00000086504
784,ENSG00000177868
785,ENSG00000213722
786,ENSG00000109099
787,ENSG00000254263
788,ENSG00000100949
789,ENSG00000182180
790,ENSG00000135549
791,ENSG00000025039
792,ENSG00000049860
793,ENSG00000119185
794,ENSG00000078967
795,ENSG00000101079
796,ENSG00000135070
797,ENSG00000273472
798,ENSG00000114021
799,ENSG00000251442
800,ENSG00000166145
801,ENSG00000101444
802,ENSG00000278231
803,ENSG00000171714
804,ENSG00000189227
805,ENSG00000052795
806,ENSG00000214787
807,ENSG00000108439
808,ENSG00000271631
809,ENSG00000135930
810,ENSG00000177556
811,ENSG00000175806
812,ENSG00000233429
813,ENSG00000130052
814,ENSG00000142185
815,ENSG00000181061
816,ENSG00000146729
817,ENSG00000138785
818,ENSG00000187051
819,ENSG00000232838
820,ENSG00000164087
821,ENSG00000101146
822,ENSG00000154059
823,ENSG00000173626
824,ENSG00000128604
825,ENSG00000123191
826,ENSG00000205138
827,ENSG00000179152
828,ENSG00000163814
829,ENSG00000272112
830,ENSG00000228436
831,ENSG00000255363
832,ENSG00000138069
833,ENSG00000241878
834,ENSG00000160113
835,ENSG00000119446
836,ENSG00000125991
837,ENSG00000162980
838,ENSG00000115944
839,ENSG00000261222
840,ENSG00000184428
841,ENSG00000244482
842,ENSG00000141101
843,ENSG00000023697
844,ENSG00000060982
845,ENSG00000130165
846,ENSG00000228427
847,ENSG00000139567
848,ENSG00000153485
849,ENSG00000174837
850,ENSG00000124333
851,ENSG00000106588
852,ENSG00000136521
853,ENSG00000258315
854,ENSG00000260052
855,ENSG00000001084
856,ENSG00000177406
857,ENSG00000167987
858,ENSG00000204356
859,ENSG00000272839
860,ENSG00000170956
861,ENSG00000065518
862,ENSG00000275120
863,ENSG00000214113
864,ENSG00000164081
865,ENSG00000137486
866,ENSG00000129028
867,ENSG00000142606
868,ENSG00000238113
869,ENSG00000165457
870,ENSG00000092330
871,ENSG00000145982
872,ENSG00000153814
873,ENSG00000139354
874,ENSG00000037241
875,ENSG00000112367
876,ENSG00000144118
877,ENSG00000136514
878,ENSG00000168386
879,ENSG00000084110
880,ENSG00000102032
881,ENSG00000116819
882,ENSG00000284977
883,ENSG00000132792
884,ENSG00000277368
885,ENSG00000107902
886,ENSG00000100220
887,ENSG00000186010
888,ENSG00000186367
889,ENSG00000073792
890,ENSG00000267534
891,ENSG00000086015
892,ENSG00000261884
893,ENSG00000136205
894,ENSG00000116962
895,ENSG00000171204
896,ENSG00000112237
897,ENSG00000004455
898,ENSG00000152315
899,ENSG00000099977
900,ENSG00000196743
901,ENSG00000232527
902,ENSG00000183307
903,ENSG00000166278
904,ENSG00000276649
905,ENSG00000105171
906,ENSG00000183844
907,ENSG00000142544
908,ENSG00000169021
909,ENSG00000157483
910,ENSG00000205643
911,ENSG00000125863
912,ENSG00000169228
913,ENSG00000238005
914,ENSG00000085491
915,ENSG00000279579
916,ENSG00000115539
917,ENSG00000138119
918,ENSG00000255529
919,ENSG00000158714
920,ENSG00000119414
921,ENSG00000196975
922,ENSG00000156026
923,ENSG00000106772
924,ENSG00000125089
925,ENSG00000254703
926,ENSG00000077800
927,ENSG00000138621
928,ENSG00000178741
929,ENSG00000162735
930,ENSG00000153208
931,ENSG00000273272
932,ENSG00000160714
933,ENSG00000166401
934,ENSG00000090263
935,ENSG00000151062
936,ENSG00000135446
937,ENSG00000090776
938,ENSG00000157168
939,ENSG00000093144
940,ENSG00000166411
941,ENSG00000127774
942,ENSG00000164221
943,ENSG00000111321
944,ENSG00000139508
945,ENSG00000241525
946,ENSG00000139579
947,ENSG00000110801
948,ENSG00000273314
949,ENSG00000108828
950,ENSG00000138756
951,ENSG00000181481
952,ENSG00000107242
953,ENSG00000261188
954,ENSG00000177675
955,ENSG00000225924
956,ENSG00000104331
957,ENSG00000123700
958,ENSG00000108528
959,ENSG00000086288
960,ENSG00000267321
961,ENSG00000137288
962,ENSG00000170296
963,ENSG00000004809
964,ENSG00000067182
965,ENSG00000128805
966,ENSG00000239697
967,ENSG00000171735
968,ENSG00000141741
969,ENSG00000100075
970,ENSG00000084073
971,ENSG00000237181
972,ENSG00000241685
973,ENSG00000167130
974,ENSG00000026036
975,ENSG00000116161
976,ENSG00000165959
977,ENSG00000164675
978,ENSG00000147955
979,ENSG00000184005
980,ENSG00000166595
981,ENSG00000141378
982,ENSG00000178057
983,ENSG00000125733
984,ENSG00000156735
985,ENSG00000162065
986,ENSG00000173349
987,ENSG00000167117
988,ENSG00000105472
989,ENSG00000118495
990,ENSG00000259959
991,ENSG00000115946
992,ENSG00000068971
993,ENSG00000205181
994,ENSG00000260136
995,ENSG00000180228
996,ENSG00000178226
997,ENSG00000178127
998,ENSG00000099968
999,ENSG00000137218
1000,ENSG00000133216
1001,ENSG00000198951
1002,ENSG00000167397
1003,ENSG00000076770
1004,ENSG00000253210
1005,ENSG00000084623
1006,ENSG00000108479
1007,ENSG00000131848
1008,ENSG00000138107
1009,ENSG00000198853
1010,ENSG00000276644
1011,ENSG00000161203
1012,ENSG00000224877
1013,ENSG00000251259
1014,ENSG00000100979
1015,ENSG00000100889
1016,ENSG00000101220
1017,ENSG00000165898
1018,ENSG00000171425
1019,ENSG00000105520
1020,ENSG00000034713
1021,ENSG00000185651
1022,ENSG00000132432
1023,ENSG00000181751
1024,ENSG00000259305
1025,ENSG00000079215
1026,ENSG00000183576
1027,ENSG00000271742
1028,ENSG00000262919
1029,ENSG00000106330
1030,ENSG00000260274
1031,ENSG00000140280
1032,ENSG00000126067
1033,ENSG00000198721
1034,ENSG00000215021
1035,ENSG00000274922
1036,ENSG00000240859
1037,ENSG00000225342
1038,ENSG00000012061
1039,ENSG00000164823
1040,ENSG00000223754
1041,ENSG00000167720
1042,ENSG00000135298
1043,ENSG00000169084
1044,ENSG00000258082
1045,ENSG00000165775
1046,ENSG00000115705
1047,ENSG00000127922
1048,ENSG00000123415
1049,ENSG00000092200
1050,ENSG00000108932
1051,ENSG00000185414
1052,ENSG00000147471
1053,ENSG00000089199
1054,ENSG00000204020
1055,ENSG00000167881
1056,ENSG00000267390
1057,ENSG00000234147
1058,ENSG00000140740
1059,ENSG00000171766
1060,ENSG00000233461
1061,ENSG00000100418
1062,ENSG00000269210
1063,ENSG00000125656
1064,ENSG00000172586
1065,ENSG00000148291
1066,ENSG00000166562
1067,ENSG00000053371
1068,ENSG00000179761
1069,ENSG00000141034
1070,ENSG00000174456
1071,ENSG00000159885
1072,ENSG00000039523
1073,ENSG00000183386
1074,ENSG00000100908
1075,ENSG00000143252
1076,ENSG00000139572
1077,ENSG00000038945
1078,ENSG00000114573
1079,ENSG00000137547
1080,ENSG00000172428
1081,ENSG00000095139
1082,ENSG00000148719
1083,ENSG00000164086
1084,ENSG00000136463
1085,ENSG00000143158
1086,ENSG00000100360
1087,ENSG00000136930
1088,ENSG00000172037
1089,ENSG00000165533
1090,ENSG00000162972
1091,ENSG00000137100
1092,ENSG00000106804
1093,ENSG00000240747
1094,ENSG00000174132
1095,ENSG00000143553
1096,ENSG00000182512
1097,ENSG00000148057
1098,ENSG00000169612
1099,ENSG00000185585
1100,ENSG00000230910
1101,ENSG00000129518
1102,ENSG00000155719
1103,ENSG00000161057
1104,ENSG00000129480
1105,ENSG00000244187
1106,ENSG00000136315
1107,ENSG00000225611
1108,ENSG00000137210
1109,ENSG00000181588
1110,ENSG00000134243
1111,ENSG00000080200
1112,ENSG00000168002
1113,ENSG00000157600
1114,ENSG00000174130
1115,ENSG00000165678
1116,ENSG00000118960
1117,ENSG00000105501
1118,ENSG00000152904
1119,ENSG00000106560
1120,ENSG00000108100
1121,ENSG00000204632
1122,ENSG00000049449
1123,ENSG00000112299
1124,ENSG00000261221
1125,ENSG00000082397
1126,ENSG00000104375
1127,ENSG00000162430
1128,ENSG00000151176
1129,ENSG00000244459
1130,ENSG00000204131
1131,ENSG00000162946
1132,ENSG00000159214
1133,ENSG00000106077
1134,ENSG00000031698
1135,ENSG00000010671
1136,ENSG00000076248
1137,ENSG00000142494
1138,ENSG00000102931
1139,ENSG00000251580
1140,ENSG00000132256
1141,ENSG00000255135
1142,ENSG00000115289
1143,ENSG00000123609
1144,ENSG00000171643
1145,ENSG00000104976
1146,ENSG00000120306
1147,ENSG00000127445
1148,ENSG00000108591
1149,ENSG00000134508
1150,ENSG00000176974
1151,ENSG00000091164
1152,ENSG00000100632
1153,ENSG00000007968
1154,ENSG00000237797
1155,ENSG00000176058
1156,ENSG00000203943
1157,ENSG00000170035
1158,ENSG00000262370
1159,ENSG00000254281
1160,ENSG00000130598
1161,ENSG00000120262
1162,ENSG00000171847
1163,ENSG00000170502
1164,ENSG00000079482
1165,ENSG00000124613
1166,ENSG00000178585
1167,ENSG00000180891
1168,ENSG00000061794
1169,ENSG00000122958
1170,ENSG00000099194
1171,ENSG00000181315
1172,ENSG00000110080
1173,ENSG00000142552
1174,ENSG00000198754
1175,ENSG00000284526
1176,ENSG00000137507
1177,ENSG00000065989
1178,ENSG00000267160
1179,ENSG00000044115
1180,ENSG00000172197
1181,ENSG00000119328
1182,ENSG00000172315
1183,ENSG00000133704
1184,ENSG00000161677
1185,ENSG00000185155
1186,ENSG00000156471
1187,ENSG00000128309
1188,ENSG00000237765
1189,ENSG00000188820
1190,ENSG00000135900
1191,ENSG00000170606
1192,ENSG00000126583
1193,ENSG00000135373
1194,ENSG00000250988
1195,ENSG00000161921
1196,ENSG00000117751
1197,ENSG00000253632
1198,ENSG00000155792
1199,ENSG00000168286
1200,ENSG00000092529
1201,ENSG00000070404
1202,ENSG00000139233
1203,ENSG00000137166
1204,ENSG00000134248
1205,ENSG00000117691
1206,ENSG00000134291
1207,ENSG00000100568
1208,ENSG00000143742
1209,ENSG00000143537
1210,ENSG00000128283
1211,ENSG00000122490
1212,ENSG00000184432
1213,ENSG00000136830
1214,ENSG00000049247
1215,ENSG00000198113
1216,ENSG00000178814
1217,ENSG00000111652
1218,ENSG00000100462
1219,ENSG00000188283
1220,ENSG00000276600
1221,ENSG00000149639
1222,ENSG00000248098
1223,ENSG00000163866
1224,ENSG00000005187
1225,ENSG00000128463
1226,ENSG00000168389
1227,ENSG00000159479
1228,ENSG00000225578
1229,ENSG00000138629
1230,ENSG00000105829
1231,ENSG00000186577
1232,ENSG00000275966
1233,ENSG00000104879
1234,ENSG00000172260
1235,ENSG00000205277
1236,ENSG00000106034
1237,ENSG00000162433
1238,ENSG00000213139
1239,ENSG00000175756
1240,ENSG00000137207
1241,ENSG00000167325
1242,ENSG00000119705
1243,ENSG00000089063
1244,ENSG00000196544
1245,ENSG00000146416
1246,ENSG00000205981
1247,ENSG00000164144
1248,ENSG00000137106
1249,ENSG00000182580
